"Absolute Path","Relative Path","Label"
"D:/PPLabs/lab2/data_copy_random\1966.text","lab2\data_copy_random\1966.text","3"
"D:/PPLabs/lab2/data_copy_random\1777.text","lab2\data_copy_random\1777.text","3"
"D:/PPLabs/lab2/data_copy_random\1481.text","lab2\data_copy_random\1481.text","3"
"D:/PPLabs/lab2/data_copy_random\9963.text","lab2\data_copy_random\9963.text","3"
"D:/PPLabs/lab2/data_copy_random\9784.text","lab2\data_copy_random\9784.text","3"
"D:/PPLabs/lab2/data_copy_random\7921.text","lab2\data_copy_random\7921.text","3"
"D:/PPLabs/lab2/data_copy_random\7249.text","lab2\data_copy_random\7249.text","3"
"D:/PPLabs/lab2/data_copy_random\6006.text","lab2\data_copy_random\6006.text","3"
"D:/PPLabs/lab2/data_copy_random\661.text","lab2\data_copy_random\661.text","3"
"D:/PPLabs/lab2/data_copy_random\6867.text","lab2\data_copy_random\6867.text","3"
"D:/PPLabs/lab2/data_copy_random\6767.text","lab2\data_copy_random\6767.text","3"
"D:/PPLabs/lab2/data_copy_random\3438.text","lab2\data_copy_random\3438.text","3"
"D:/PPLabs/lab2/data_copy_random\3824.text","lab2\data_copy_random\3824.text","3"
"D:/PPLabs/lab2/data_copy_random\219.text","lab2\data_copy_random\219.text","3"
"D:/PPLabs/lab2/data_copy_random\5949.text","lab2\data_copy_random\5949.text","3"
"D:/PPLabs/lab2/data_copy_random\8930.text","lab2\data_copy_random\8930.text","3"
"D:/PPLabs/lab2/data_copy_random\9244.text","lab2\data_copy_random\9244.text","3"
"D:/PPLabs/lab2/data_copy_random\3206.text","lab2\data_copy_random\3206.text","3"
"D:/PPLabs/lab2/data_copy_random\8850.text","lab2\data_copy_random\8850.text","3"
"D:/PPLabs/lab2/data_copy_random\5314.text","lab2\data_copy_random\5314.text","3"
"D:/PPLabs/lab2/data_copy_random\6340.text","lab2\data_copy_random\6340.text","3"
"D:/PPLabs/lab2/data_copy_random\9907.text","lab2\data_copy_random\9907.text","3"
"D:/PPLabs/lab2/data_copy_random\1239.text","lab2\data_copy_random\1239.text","3"
"D:/PPLabs/lab2/data_copy_random\531.text","lab2\data_copy_random\531.text","3"
"D:/PPLabs/lab2/data_copy_random\5042.text","lab2\data_copy_random\5042.text","3"
"D:/PPLabs/lab2/data_copy_random\4292.text","lab2\data_copy_random\4292.text","3"
"D:/PPLabs/lab2/data_copy_random\212.text","lab2\data_copy_random\212.text","3"
"D:/PPLabs/lab2/data_copy_random\4541.text","lab2\data_copy_random\4541.text","3"
"D:/PPLabs/lab2/data_copy_random\8286.text","lab2\data_copy_random\8286.text","3"
"D:/PPLabs/lab2/data_copy_random\5866.text","lab2\data_copy_random\5866.text","3"
"D:/PPLabs/lab2/data_copy_random\602.text","lab2\data_copy_random\602.text","3"
"D:/PPLabs/lab2/data_copy_random\9040.text","lab2\data_copy_random\9040.text","3"
"D:/PPLabs/lab2/data_copy_random\528.text","lab2\data_copy_random\528.text","3"
"D:/PPLabs/lab2/data_copy_random\9887.text","lab2\data_copy_random\9887.text","3"
"D:/PPLabs/lab2/data_copy_random\2859.text","lab2\data_copy_random\2859.text","3"
"D:/PPLabs/lab2/data_copy_random\1442.text","lab2\data_copy_random\1442.text","3"
"D:/PPLabs/lab2/data_copy_random\5059.text","lab2\data_copy_random\5059.text","3"
"D:/PPLabs/lab2/data_copy_random\6713.text","lab2\data_copy_random\6713.text","3"
"D:/PPLabs/lab2/data_copy_random\98.text","lab2\data_copy_random\98.text","3"
"D:/PPLabs/lab2/data_copy_random\7713.text","lab2\data_copy_random\7713.text","3"
"D:/PPLabs/lab2/data_copy_random\3842.text","lab2\data_copy_random\3842.text","3"
"D:/PPLabs/lab2/data_copy_random\8157.text","lab2\data_copy_random\8157.text","3"
"D:/PPLabs/lab2/data_copy_random\2964.text","lab2\data_copy_random\2964.text","3"
"D:/PPLabs/lab2/data_copy_random\5175.text","lab2\data_copy_random\5175.text","3"
"D:/PPLabs/lab2/data_copy_random\2967.text","lab2\data_copy_random\2967.text","3"
"D:/PPLabs/lab2/data_copy_random\3341.text","lab2\data_copy_random\3341.text","3"
"D:/PPLabs/lab2/data_copy_random\4670.text","lab2\data_copy_random\4670.text","3"
"D:/PPLabs/lab2/data_copy_random\8061.text","lab2\data_copy_random\8061.text","3"
"D:/PPLabs/lab2/data_copy_random\1675.text","lab2\data_copy_random\1675.text","3"
"D:/PPLabs/lab2/data_copy_random\6737.text","lab2\data_copy_random\6737.text","3"
"D:/PPLabs/lab2/data_copy_random\5288.text","lab2\data_copy_random\5288.text","3"
"D:/PPLabs/lab2/data_copy_random\482.text","lab2\data_copy_random\482.text","3"
"D:/PPLabs/lab2/data_copy_random\7447.text","lab2\data_copy_random\7447.text","3"
"D:/PPLabs/lab2/data_copy_random\127.text","lab2\data_copy_random\127.text","3"
"D:/PPLabs/lab2/data_copy_random\6518.text","lab2\data_copy_random\6518.text","3"
"D:/PPLabs/lab2/data_copy_random\4045.text","lab2\data_copy_random\4045.text","3"
"D:/PPLabs/lab2/data_copy_random\8618.text","lab2\data_copy_random\8618.text","3"
"D:/PPLabs/lab2/data_copy_random\6582.text","lab2\data_copy_random\6582.text","3"
"D:/PPLabs/lab2/data_copy_random\522.text","lab2\data_copy_random\522.text","3"
"D:/PPLabs/lab2/data_copy_random\6946.text","lab2\data_copy_random\6946.text","3"
"D:/PPLabs/lab2/data_copy_random\3616.text","lab2\data_copy_random\3616.text","3"
"D:/PPLabs/lab2/data_copy_random\1362.text","lab2\data_copy_random\1362.text","3"
"D:/PPLabs/lab2/data_copy_random\7511.text","lab2\data_copy_random\7511.text","3"
"D:/PPLabs/lab2/data_copy_random\6649.text","lab2\data_copy_random\6649.text","3"
"D:/PPLabs/lab2/data_copy_random\8692.text","lab2\data_copy_random\8692.text","3"
"D:/PPLabs/lab2/data_copy_random\6553.text","lab2\data_copy_random\6553.text","3"
"D:/PPLabs/lab2/data_copy_random\8252.text","lab2\data_copy_random\8252.text","3"
"D:/PPLabs/lab2/data_copy_random\3392.text","lab2\data_copy_random\3392.text","3"
"D:/PPLabs/lab2/data_copy_random\8040.text","lab2\data_copy_random\8040.text","3"
"D:/PPLabs/lab2/data_copy_random\2611.text","lab2\data_copy_random\2611.text","3"
"D:/PPLabs/lab2/data_copy_random\2417.text","lab2\data_copy_random\2417.text","3"
"D:/PPLabs/lab2/data_copy_random\4128.text","lab2\data_copy_random\4128.text","3"
"D:/PPLabs/lab2/data_copy_random\6942.text","lab2\data_copy_random\6942.text","3"
"D:/PPLabs/lab2/data_copy_random\622.text","lab2\data_copy_random\622.text","3"
"D:/PPLabs/lab2/data_copy_random\9657.text","lab2\data_copy_random\9657.text","3"
"D:/PPLabs/lab2/data_copy_random\9765.text","lab2\data_copy_random\9765.text","3"
"D:/PPLabs/lab2/data_copy_random\2148.text","lab2\data_copy_random\2148.text","3"
"D:/PPLabs/lab2/data_copy_random\7891.text","lab2\data_copy_random\7891.text","3"
"D:/PPLabs/lab2/data_copy_random\7473.text","lab2\data_copy_random\7473.text","3"
"D:/PPLabs/lab2/data_copy_random\2230.text","lab2\data_copy_random\2230.text","3"
"D:/PPLabs/lab2/data_copy_random\243.text","lab2\data_copy_random\243.text","3"
"D:/PPLabs/lab2/data_copy_random\8424.text","lab2\data_copy_random\8424.text","3"
"D:/PPLabs/lab2/data_copy_random\6333.text","lab2\data_copy_random\6333.text","3"
"D:/PPLabs/lab2/data_copy_random\5814.text","lab2\data_copy_random\5814.text","3"
"D:/PPLabs/lab2/data_copy_random\8813.text","lab2\data_copy_random\8813.text","3"
"D:/PPLabs/lab2/data_copy_random\7347.text","lab2\data_copy_random\7347.text","3"
"D:/PPLabs/lab2/data_copy_random\3990.text","lab2\data_copy_random\3990.text","3"
"D:/PPLabs/lab2/data_copy_random\6689.text","lab2\data_copy_random\6689.text","3"
"D:/PPLabs/lab2/data_copy_random\1449.text","lab2\data_copy_random\1449.text","3"
"D:/PPLabs/lab2/data_copy_random\7290.text","lab2\data_copy_random\7290.text","3"
"D:/PPLabs/lab2/data_copy_random\811.text","lab2\data_copy_random\811.text","3"
"D:/PPLabs/lab2/data_copy_random\1080.text","lab2\data_copy_random\1080.text","3"
"D:/PPLabs/lab2/data_copy_random\8792.text","lab2\data_copy_random\8792.text","3"
"D:/PPLabs/lab2/data_copy_random\6979.text","lab2\data_copy_random\6979.text","3"
"D:/PPLabs/lab2/data_copy_random\2992.text","lab2\data_copy_random\2992.text","3"
"D:/PPLabs/lab2/data_copy_random\4295.text","lab2\data_copy_random\4295.text","3"
"D:/PPLabs/lab2/data_copy_random\637.text","lab2\data_copy_random\637.text","3"
"D:/PPLabs/lab2/data_copy_random\5518.text","lab2\data_copy_random\5518.text","3"
"D:/PPLabs/lab2/data_copy_random\8660.text","lab2\data_copy_random\8660.text","3"
"D:/PPLabs/lab2/data_copy_random\672.text","lab2\data_copy_random\672.text","3"
"D:/PPLabs/lab2/data_copy_random\5315.text","lab2\data_copy_random\5315.text","3"
"D:/PPLabs/lab2/data_copy_random\360.text","lab2\data_copy_random\360.text","3"
"D:/PPLabs/lab2/data_copy_random\4935.text","lab2\data_copy_random\4935.text","3"
"D:/PPLabs/lab2/data_copy_random\6630.text","lab2\data_copy_random\6630.text","3"
"D:/PPLabs/lab2/data_copy_random\4244.text","lab2\data_copy_random\4244.text","3"
"D:/PPLabs/lab2/data_copy_random\4333.text","lab2\data_copy_random\4333.text","3"
"D:/PPLabs/lab2/data_copy_random\9248.text","lab2\data_copy_random\9248.text","3"
"D:/PPLabs/lab2/data_copy_random\1699.text","lab2\data_copy_random\1699.text","3"
"D:/PPLabs/lab2/data_copy_random\2226.text","lab2\data_copy_random\2226.text","3"
"D:/PPLabs/lab2/data_copy_random\6712.text","lab2\data_copy_random\6712.text","3"
"D:/PPLabs/lab2/data_copy_random\9179.text","lab2\data_copy_random\9179.text","3"
"D:/PPLabs/lab2/data_copy_random\5487.text","lab2\data_copy_random\5487.text","3"
"D:/PPLabs/lab2/data_copy_random\1926.text","lab2\data_copy_random\1926.text","3"
"D:/PPLabs/lab2/data_copy_random\1879.text","lab2\data_copy_random\1879.text","3"
"D:/PPLabs/lab2/data_copy_random\1189.text","lab2\data_copy_random\1189.text","3"
"D:/PPLabs/lab2/data_copy_random\9132.text","lab2\data_copy_random\9132.text","3"
"D:/PPLabs/lab2/data_copy_random\3497.text","lab2\data_copy_random\3497.text","3"
"D:/PPLabs/lab2/data_copy_random\7055.text","lab2\data_copy_random\7055.text","3"
"D:/PPLabs/lab2/data_copy_random\1243.text","lab2\data_copy_random\1243.text","3"
"D:/PPLabs/lab2/data_copy_random\9918.text","lab2\data_copy_random\9918.text","3"
"D:/PPLabs/lab2/data_copy_random\9714.text","lab2\data_copy_random\9714.text","3"
"D:/PPLabs/lab2/data_copy_random\7838.text","lab2\data_copy_random\7838.text","3"
"D:/PPLabs/lab2/data_copy_random\392.text","lab2\data_copy_random\392.text","3"
"D:/PPLabs/lab2/data_copy_random\6507.text","lab2\data_copy_random\6507.text","3"
"D:/PPLabs/lab2/data_copy_random\1971.text","lab2\data_copy_random\1971.text","3"
"D:/PPLabs/lab2/data_copy_random\2762.text","lab2\data_copy_random\2762.text","3"
"D:/PPLabs/lab2/data_copy_random\563.text","lab2\data_copy_random\563.text","3"
"D:/PPLabs/lab2/data_copy_random\4802.text","lab2\data_copy_random\4802.text","3"
"D:/PPLabs/lab2/data_copy_random\2559.text","lab2\data_copy_random\2559.text","3"
"D:/PPLabs/lab2/data_copy_random\8260.text","lab2\data_copy_random\8260.text","3"
"D:/PPLabs/lab2/data_copy_random\9952.text","lab2\data_copy_random\9952.text","3"
"D:/PPLabs/lab2/data_copy_random\9608.text","lab2\data_copy_random\9608.text","3"
"D:/PPLabs/lab2/data_copy_random\8710.text","lab2\data_copy_random\8710.text","3"
"D:/PPLabs/lab2/data_copy_random\2257.text","lab2\data_copy_random\2257.text","3"
"D:/PPLabs/lab2/data_copy_random\3965.text","lab2\data_copy_random\3965.text","3"
"D:/PPLabs/lab2/data_copy_random\274.text","lab2\data_copy_random\274.text","3"
"D:/PPLabs/lab2/data_copy_random\5782.text","lab2\data_copy_random\5782.text","3"
"D:/PPLabs/lab2/data_copy_random\3488.text","lab2\data_copy_random\3488.text","3"
"D:/PPLabs/lab2/data_copy_random\5066.text","lab2\data_copy_random\5066.text","3"
"D:/PPLabs/lab2/data_copy_random\8011.text","lab2\data_copy_random\8011.text","3"
"D:/PPLabs/lab2/data_copy_random\3850.text","lab2\data_copy_random\3850.text","3"
"D:/PPLabs/lab2/data_copy_random\9470.text","lab2\data_copy_random\9470.text","3"
"D:/PPLabs/lab2/data_copy_random\3620.text","lab2\data_copy_random\3620.text","3"
"D:/PPLabs/lab2/data_copy_random\6670.text","lab2\data_copy_random\6670.text","3"
"D:/PPLabs/lab2/data_copy_random\750.text","lab2\data_copy_random\750.text","3"
"D:/PPLabs/lab2/data_copy_random\4715.text","lab2\data_copy_random\4715.text","3"
"D:/PPLabs/lab2/data_copy_random\2871.text","lab2\data_copy_random\2871.text","3"
"D:/PPLabs/lab2/data_copy_random\8626.text","lab2\data_copy_random\8626.text","3"
"D:/PPLabs/lab2/data_copy_random\1513.text","lab2\data_copy_random\1513.text","3"
"D:/PPLabs/lab2/data_copy_random\8994.text","lab2\data_copy_random\8994.text","3"
"D:/PPLabs/lab2/data_copy_random\4461.text","lab2\data_copy_random\4461.text","3"
"D:/PPLabs/lab2/data_copy_random\1902.text","lab2\data_copy_random\1902.text","3"
"D:/PPLabs/lab2/data_copy_random\9321.text","lab2\data_copy_random\9321.text","3"
"D:/PPLabs/lab2/data_copy_random\6031.text","lab2\data_copy_random\6031.text","3"
"D:/PPLabs/lab2/data_copy_random\7547.text","lab2\data_copy_random\7547.text","3"
"D:/PPLabs/lab2/data_copy_random\666.text","lab2\data_copy_random\666.text","3"
"D:/PPLabs/lab2/data_copy_random\1208.text","lab2\data_copy_random\1208.text","3"
"D:/PPLabs/lab2/data_copy_random\8319.text","lab2\data_copy_random\8319.text","3"
"D:/PPLabs/lab2/data_copy_random\8242.text","lab2\data_copy_random\8242.text","3"
"D:/PPLabs/lab2/data_copy_random\8713.text","lab2\data_copy_random\8713.text","3"
"D:/PPLabs/lab2/data_copy_random\4217.text","lab2\data_copy_random\4217.text","3"
"D:/PPLabs/lab2/data_copy_random\1864.text","lab2\data_copy_random\1864.text","3"
"D:/PPLabs/lab2/data_copy_random\8719.text","lab2\data_copy_random\8719.text","3"
"D:/PPLabs/lab2/data_copy_random\8115.text","lab2\data_copy_random\8115.text","3"
"D:/PPLabs/lab2/data_copy_random\8905.text","lab2\data_copy_random\8905.text","3"
"D:/PPLabs/lab2/data_copy_random\2298.text","lab2\data_copy_random\2298.text","3"
"D:/PPLabs/lab2/data_copy_random\5272.text","lab2\data_copy_random\5272.text","3"
"D:/PPLabs/lab2/data_copy_random\4353.text","lab2\data_copy_random\4353.text","3"
"D:/PPLabs/lab2/data_copy_random\4023.text","lab2\data_copy_random\4023.text","3"
"D:/PPLabs/lab2/data_copy_random\1596.text","lab2\data_copy_random\1596.text","3"
"D:/PPLabs/lab2/data_copy_random\7043.text","lab2\data_copy_random\7043.text","3"
"D:/PPLabs/lab2/data_copy_random\5674.text","lab2\data_copy_random\5674.text","3"
"D:/PPLabs/lab2/data_copy_random\7840.text","lab2\data_copy_random\7840.text","3"
"D:/PPLabs/lab2/data_copy_random\7048.text","lab2\data_copy_random\7048.text","3"
"D:/PPLabs/lab2/data_copy_random\2726.text","lab2\data_copy_random\2726.text","3"
"D:/PPLabs/lab2/data_copy_random\3987.text","lab2\data_copy_random\3987.text","3"
"D:/PPLabs/lab2/data_copy_random\961.text","lab2\data_copy_random\961.text","3"
"D:/PPLabs/lab2/data_copy_random\4326.text","lab2\data_copy_random\4326.text","3"
"D:/PPLabs/lab2/data_copy_random\7190.text","lab2\data_copy_random\7190.text","3"
"D:/PPLabs/lab2/data_copy_random\4248.text","lab2\data_copy_random\4248.text","3"
"D:/PPLabs/lab2/data_copy_random\5255.text","lab2\data_copy_random\5255.text","3"
"D:/PPLabs/lab2/data_copy_random\5006.text","lab2\data_copy_random\5006.text","3"
"D:/PPLabs/lab2/data_copy_random\920.text","lab2\data_copy_random\920.text","3"
"D:/PPLabs/lab2/data_copy_random\5065.text","lab2\data_copy_random\5065.text","3"
"D:/PPLabs/lab2/data_copy_random\7391.text","lab2\data_copy_random\7391.text","3"
"D:/PPLabs/lab2/data_copy_random\685.text","lab2\data_copy_random\685.text","3"
"D:/PPLabs/lab2/data_copy_random\6072.text","lab2\data_copy_random\6072.text","3"
"D:/PPLabs/lab2/data_copy_random\8036.text","lab2\data_copy_random\8036.text","3"
"D:/PPLabs/lab2/data_copy_random\7108.text","lab2\data_copy_random\7108.text","3"
"D:/PPLabs/lab2/data_copy_random\1900.text","lab2\data_copy_random\1900.text","3"
"D:/PPLabs/lab2/data_copy_random\7361.text","lab2\data_copy_random\7361.text","3"
"D:/PPLabs/lab2/data_copy_random\3200.text","lab2\data_copy_random\3200.text","3"
"D:/PPLabs/lab2/data_copy_random\9419.text","lab2\data_copy_random\9419.text","3"
"D:/PPLabs/lab2/data_copy_random\2715.text","lab2\data_copy_random\2715.text","3"
"D:/PPLabs/lab2/data_copy_random\5412.text","lab2\data_copy_random\5412.text","3"
"D:/PPLabs/lab2/data_copy_random\6861.text","lab2\data_copy_random\6861.text","3"
"D:/PPLabs/lab2/data_copy_random\9972.text","lab2\data_copy_random\9972.text","3"
"D:/PPLabs/lab2/data_copy_random\773.text","lab2\data_copy_random\773.text","3"
"D:/PPLabs/lab2/data_copy_random\3701.text","lab2\data_copy_random\3701.text","3"
"D:/PPLabs/lab2/data_copy_random\6399.text","lab2\data_copy_random\6399.text","3"
"D:/PPLabs/lab2/data_copy_random\6785.text","lab2\data_copy_random\6785.text","3"
"D:/PPLabs/lab2/data_copy_random\4739.text","lab2\data_copy_random\4739.text","3"
"D:/PPLabs/lab2/data_copy_random\3728.text","lab2\data_copy_random\3728.text","3"
"D:/PPLabs/lab2/data_copy_random\4444.text","lab2\data_copy_random\4444.text","3"
"D:/PPLabs/lab2/data_copy_random\2041.text","lab2\data_copy_random\2041.text","3"
"D:/PPLabs/lab2/data_copy_random\3826.text","lab2\data_copy_random\3826.text","3"
"D:/PPLabs/lab2/data_copy_random\866.text","lab2\data_copy_random\866.text","3"
"D:/PPLabs/lab2/data_copy_random\1697.text","lab2\data_copy_random\1697.text","3"
"D:/PPLabs/lab2/data_copy_random\2793.text","lab2\data_copy_random\2793.text","3"
"D:/PPLabs/lab2/data_copy_random\1.text","lab2\data_copy_random\1.text","3"
"D:/PPLabs/lab2/data_copy_random\6403.text","lab2\data_copy_random\6403.text","3"
"D:/PPLabs/lab2/data_copy_random\4926.text","lab2\data_copy_random\4926.text","3"
"D:/PPLabs/lab2/data_copy_random\8579.text","lab2\data_copy_random\8579.text","3"
"D:/PPLabs/lab2/data_copy_random\4593.text","lab2\data_copy_random\4593.text","3"
"D:/PPLabs/lab2/data_copy_random\9825.text","lab2\data_copy_random\9825.text","3"
"D:/PPLabs/lab2/data_copy_random\5009.text","lab2\data_copy_random\5009.text","3"
"D:/PPLabs/lab2/data_copy_random\9455.text","lab2\data_copy_random\9455.text","3"
"D:/PPLabs/lab2/data_copy_random\4580.text","lab2\data_copy_random\4580.text","3"
"D:/PPLabs/lab2/data_copy_random\7934.text","lab2\data_copy_random\7934.text","3"
"D:/PPLabs/lab2/data_copy_random\2790.text","lab2\data_copy_random\2790.text","3"
"D:/PPLabs/lab2/data_copy_random\4848.text","lab2\data_copy_random\4848.text","3"
"D:/PPLabs/lab2/data_copy_random\1727.text","lab2\data_copy_random\1727.text","3"
"D:/PPLabs/lab2/data_copy_random\391.text","lab2\data_copy_random\391.text","3"
"D:/PPLabs/lab2/data_copy_random\2042.text","lab2\data_copy_random\2042.text","3"
"D:/PPLabs/lab2/data_copy_random\1882.text","lab2\data_copy_random\1882.text","3"
"D:/PPLabs/lab2/data_copy_random\9127.text","lab2\data_copy_random\9127.text","3"
"D:/PPLabs/lab2/data_copy_random\2389.text","lab2\data_copy_random\2389.text","3"
"D:/PPLabs/lab2/data_copy_random\5791.text","lab2\data_copy_random\5791.text","3"
"D:/PPLabs/lab2/data_copy_random\5222.text","lab2\data_copy_random\5222.text","3"
"D:/PPLabs/lab2/data_copy_random\330.text","lab2\data_copy_random\330.text","3"
"D:/PPLabs/lab2/data_copy_random\1022.text","lab2\data_copy_random\1022.text","3"
"D:/PPLabs/lab2/data_copy_random\3027.text","lab2\data_copy_random\3027.text","3"
"D:/PPLabs/lab2/data_copy_random\4855.text","lab2\data_copy_random\4855.text","3"
"D:/PPLabs/lab2/data_copy_random\2535.text","lab2\data_copy_random\2535.text","3"
"D:/PPLabs/lab2/data_copy_random\8600.text","lab2\data_copy_random\8600.text","3"
"D:/PPLabs/lab2/data_copy_random\2597.text","lab2\data_copy_random\2597.text","3"
"D:/PPLabs/lab2/data_copy_random\7297.text","lab2\data_copy_random\7297.text","3"
"D:/PPLabs/lab2/data_copy_random\8234.text","lab2\data_copy_random\8234.text","3"
"D:/PPLabs/lab2/data_copy_random\9180.text","lab2\data_copy_random\9180.text","3"
"D:/PPLabs/lab2/data_copy_random\5369.text","lab2\data_copy_random\5369.text","3"
"D:/PPLabs/lab2/data_copy_random\5903.text","lab2\data_copy_random\5903.text","3"
"D:/PPLabs/lab2/data_copy_random\8619.text","lab2\data_copy_random\8619.text","3"
"D:/PPLabs/lab2/data_copy_random\6642.text","lab2\data_copy_random\6642.text","3"
"D:/PPLabs/lab2/data_copy_random\8829.text","lab2\data_copy_random\8829.text","3"
"D:/PPLabs/lab2/data_copy_random\6438.text","lab2\data_copy_random\6438.text","3"
"D:/PPLabs/lab2/data_copy_random\5291.text","lab2\data_copy_random\5291.text","3"
"D:/PPLabs/lab2/data_copy_random\3619.text","lab2\data_copy_random\3619.text","3"
"D:/PPLabs/lab2/data_copy_random\3454.text","lab2\data_copy_random\3454.text","3"
"D:/PPLabs/lab2/data_copy_random\3211.text","lab2\data_copy_random\3211.text","3"
"D:/PPLabs/lab2/data_copy_random\8752.text","lab2\data_copy_random\8752.text","3"
"D:/PPLabs/lab2/data_copy_random\5606.text","lab2\data_copy_random\5606.text","3"
"D:/PPLabs/lab2/data_copy_random\7462.text","lab2\data_copy_random\7462.text","3"
"D:/PPLabs/lab2/data_copy_random\5206.text","lab2\data_copy_random\5206.text","3"
"D:/PPLabs/lab2/data_copy_random\9678.text","lab2\data_copy_random\9678.text","3"
"D:/PPLabs/lab2/data_copy_random\4004.text","lab2\data_copy_random\4004.text","3"
"D:/PPLabs/lab2/data_copy_random\7617.text","lab2\data_copy_random\7617.text","3"
"D:/PPLabs/lab2/data_copy_random\1599.text","lab2\data_copy_random\1599.text","3"
"D:/PPLabs/lab2/data_copy_random\450.text","lab2\data_copy_random\450.text","3"
"D:/PPLabs/lab2/data_copy_random\731.text","lab2\data_copy_random\731.text","3"
"D:/PPLabs/lab2/data_copy_random\5360.text","lab2\data_copy_random\5360.text","3"
"D:/PPLabs/lab2/data_copy_random\8471.text","lab2\data_copy_random\8471.text","3"
"D:/PPLabs/lab2/data_copy_random\2404.text","lab2\data_copy_random\2404.text","3"
"D:/PPLabs/lab2/data_copy_random\7010.text","lab2\data_copy_random\7010.text","3"
"D:/PPLabs/lab2/data_copy_random\1808.text","lab2\data_copy_random\1808.text","3"
"D:/PPLabs/lab2/data_copy_random\3290.text","lab2\data_copy_random\3290.text","3"
"D:/PPLabs/lab2/data_copy_random\7398.text","lab2\data_copy_random\7398.text","3"
"D:/PPLabs/lab2/data_copy_random\1329.text","lab2\data_copy_random\1329.text","3"
"D:/PPLabs/lab2/data_copy_random\3659.text","lab2\data_copy_random\3659.text","3"
"D:/PPLabs/lab2/data_copy_random\9962.text","lab2\data_copy_random\9962.text","3"
"D:/PPLabs/lab2/data_copy_random\3820.text","lab2\data_copy_random\3820.text","3"
"D:/PPLabs/lab2/data_copy_random\3774.text","lab2\data_copy_random\3774.text","3"
"D:/PPLabs/lab2/data_copy_random\9254.text","lab2\data_copy_random\9254.text","3"
"D:/PPLabs/lab2/data_copy_random\122.text","lab2\data_copy_random\122.text","3"
"D:/PPLabs/lab2/data_copy_random\3859.text","lab2\data_copy_random\3859.text","3"
"D:/PPLabs/lab2/data_copy_random\6467.text","lab2\data_copy_random\6467.text","3"
"D:/PPLabs/lab2/data_copy_random\6157.text","lab2\data_copy_random\6157.text","3"
"D:/PPLabs/lab2/data_copy_random\6795.text","lab2\data_copy_random\6795.text","3"
"D:/PPLabs/lab2/data_copy_random\1726.text","lab2\data_copy_random\1726.text","3"
"D:/PPLabs/lab2/data_copy_random\6817.text","lab2\data_copy_random\6817.text","3"
"D:/PPLabs/lab2/data_copy_random\8313.text","lab2\data_copy_random\8313.text","3"
"D:/PPLabs/lab2/data_copy_random\6546.text","lab2\data_copy_random\6546.text","3"
"D:/PPLabs/lab2/data_copy_random\1229.text","lab2\data_copy_random\1229.text","3"
"D:/PPLabs/lab2/data_copy_random\4758.text","lab2\data_copy_random\4758.text","3"
"D:/PPLabs/lab2/data_copy_random\1108.text","lab2\data_copy_random\1108.text","3"
"D:/PPLabs/lab2/data_copy_random\6982.text","lab2\data_copy_random\6982.text","3"
"D:/PPLabs/lab2/data_copy_random\9183.text","lab2\data_copy_random\9183.text","3"
"D:/PPLabs/lab2/data_copy_random\4011.text","lab2\data_copy_random\4011.text","3"
"D:/PPLabs/lab2/data_copy_random\3373.text","lab2\data_copy_random\3373.text","3"
"D:/PPLabs/lab2/data_copy_random\529.text","lab2\data_copy_random\529.text","3"
"D:/PPLabs/lab2/data_copy_random\9110.text","lab2\data_copy_random\9110.text","3"
"D:/PPLabs/lab2/data_copy_random\2515.text","lab2\data_copy_random\2515.text","3"
"D:/PPLabs/lab2/data_copy_random\5355.text","lab2\data_copy_random\5355.text","3"
"D:/PPLabs/lab2/data_copy_random\6040.text","lab2\data_copy_random\6040.text","3"
"D:/PPLabs/lab2/data_copy_random\4137.text","lab2\data_copy_random\4137.text","3"
"D:/PPLabs/lab2/data_copy_random\4789.text","lab2\data_copy_random\4789.text","3"
"D:/PPLabs/lab2/data_copy_random\5072.text","lab2\data_copy_random\5072.text","3"
"D:/PPLabs/lab2/data_copy_random\3541.text","lab2\data_copy_random\3541.text","3"
"D:/PPLabs/lab2/data_copy_random\2575.text","lab2\data_copy_random\2575.text","3"
"D:/PPLabs/lab2/data_copy_random\6845.text","lab2\data_copy_random\6845.text","3"
"D:/PPLabs/lab2/data_copy_random\2963.text","lab2\data_copy_random\2963.text","3"
"D:/PPLabs/lab2/data_copy_random\208.text","lab2\data_copy_random\208.text","3"
"D:/PPLabs/lab2/data_copy_random\3693.text","lab2\data_copy_random\3693.text","3"
"D:/PPLabs/lab2/data_copy_random\5794.text","lab2\data_copy_random\5794.text","3"
"D:/PPLabs/lab2/data_copy_random\8344.text","lab2\data_copy_random\8344.text","3"
"D:/PPLabs/lab2/data_copy_random\9801.text","lab2\data_copy_random\9801.text","3"
"D:/PPLabs/lab2/data_copy_random\6001.text","lab2\data_copy_random\6001.text","3"
"D:/PPLabs/lab2/data_copy_random\1987.text","lab2\data_copy_random\1987.text","3"
"D:/PPLabs/lab2/data_copy_random\1555.text","lab2\data_copy_random\1555.text","3"
"D:/PPLabs/lab2/data_copy_random\347.text","lab2\data_copy_random\347.text","3"
"D:/PPLabs/lab2/data_copy_random\4051.text","lab2\data_copy_random\4051.text","3"
"D:/PPLabs/lab2/data_copy_random\1676.text","lab2\data_copy_random\1676.text","3"
"D:/PPLabs/lab2/data_copy_random\145.text","lab2\data_copy_random\145.text","3"
