"Absolute Path","Relative Path","Label"
"D:/PPLabs/lab1/dataset\5\0123.txt","lab1\dataset\5\0123.txt","5"
"D:/PPLabs/lab1/dataset\5\0124.txt","lab1\dataset\5\0124.txt","5"
"D:/PPLabs/lab1/dataset\5\0125.txt","lab1\dataset\5\0125.txt","5"
"D:/PPLabs/lab1/dataset\5\0126.txt","lab1\dataset\5\0126.txt","5"
"D:/PPLabs/lab1/dataset\5\0127.txt","lab1\dataset\5\0127.txt","5"
"D:/PPLabs/lab1/dataset\5\0128.txt","lab1\dataset\5\0128.txt","5"
"D:/PPLabs/lab1/dataset\5\0129.txt","lab1\dataset\5\0129.txt","5"
"D:/PPLabs/lab1/dataset\5\0130.txt","lab1\dataset\5\0130.txt","5"
"D:/PPLabs/lab1/dataset\5\0131.txt","lab1\dataset\5\0131.txt","5"
"D:/PPLabs/lab1/dataset\5\0132.txt","lab1\dataset\5\0132.txt","5"
"D:/PPLabs/lab1/dataset\5\0133.txt","lab1\dataset\5\0133.txt","5"
"D:/PPLabs/lab1/dataset\5\0134.txt","lab1\dataset\5\0134.txt","5"
"D:/PPLabs/lab1/dataset\5\0135.txt","lab1\dataset\5\0135.txt","5"
"D:/PPLabs/lab1/dataset\5\0136.txt","lab1\dataset\5\0136.txt","5"
"D:/PPLabs/lab1/dataset\5\0137.txt","lab1\dataset\5\0137.txt","5"
"D:/PPLabs/lab1/dataset\5\0138.txt","lab1\dataset\5\0138.txt","5"
"D:/PPLabs/lab1/dataset\5\0139.txt","lab1\dataset\5\0139.txt","5"
"D:/PPLabs/lab1/dataset\5\0140.txt","lab1\dataset\5\0140.txt","5"
"D:/PPLabs/lab1/dataset\5\0141.txt","lab1\dataset\5\0141.txt","5"
"D:/PPLabs/lab1/dataset\5\0142.txt","lab1\dataset\5\0142.txt","5"
"D:/PPLabs/lab1/dataset\5\0143.txt","lab1\dataset\5\0143.txt","5"
"D:/PPLabs/lab1/dataset\5\0144.txt","lab1\dataset\5\0144.txt","5"
"D:/PPLabs/lab1/dataset\5\0145.txt","lab1\dataset\5\0145.txt","5"
"D:/PPLabs/lab1/dataset\5\0146.txt","lab1\dataset\5\0146.txt","5"
"D:/PPLabs/lab1/dataset\5\0147.txt","lab1\dataset\5\0147.txt","5"
"D:/PPLabs/lab1/dataset\5\0148.txt","lab1\dataset\5\0148.txt","5"
"D:/PPLabs/lab1/dataset\5\0149.txt","lab1\dataset\5\0149.txt","5"
"D:/PPLabs/lab1/dataset\5\0150.txt","lab1\dataset\5\0150.txt","5"
"D:/PPLabs/lab1/dataset\5\0151.txt","lab1\dataset\5\0151.txt","5"
"D:/PPLabs/lab1/dataset\5\0152.txt","lab1\dataset\5\0152.txt","5"
"D:/PPLabs/lab1/dataset\5\0153.txt","lab1\dataset\5\0153.txt","5"
"D:/PPLabs/lab1/dataset\5\0154.txt","lab1\dataset\5\0154.txt","5"
"D:/PPLabs/lab1/dataset\5\0155.txt","lab1\dataset\5\0155.txt","5"
"D:/PPLabs/lab1/dataset\5\0156.txt","lab1\dataset\5\0156.txt","5"
"D:/PPLabs/lab1/dataset\5\0157.txt","lab1\dataset\5\0157.txt","5"
"D:/PPLabs/lab1/dataset\5\0158.txt","lab1\dataset\5\0158.txt","5"
"D:/PPLabs/lab1/dataset\5\0159.txt","lab1\dataset\5\0159.txt","5"
"D:/PPLabs/lab1/dataset\5\0160.txt","lab1\dataset\5\0160.txt","5"
"D:/PPLabs/lab1/dataset\5\0161.txt","lab1\dataset\5\0161.txt","5"
"D:/PPLabs/lab1/dataset\5\0162.txt","lab1\dataset\5\0162.txt","5"
"D:/PPLabs/lab1/dataset\5\0163.txt","lab1\dataset\5\0163.txt","5"
"D:/PPLabs/lab1/dataset\5\0164.txt","lab1\dataset\5\0164.txt","5"
"D:/PPLabs/lab1/dataset\5\0165.txt","lab1\dataset\5\0165.txt","5"
"D:/PPLabs/lab1/dataset\5\0166.txt","lab1\dataset\5\0166.txt","5"
"D:/PPLabs/lab1/dataset\5\0167.txt","lab1\dataset\5\0167.txt","5"
"D:/PPLabs/lab1/dataset\5\0168.txt","lab1\dataset\5\0168.txt","5"
"D:/PPLabs/lab1/dataset\5\0169.txt","lab1\dataset\5\0169.txt","5"
"D:/PPLabs/lab1/dataset\5\0170.txt","lab1\dataset\5\0170.txt","5"
"D:/PPLabs/lab1/dataset\5\0171.txt","lab1\dataset\5\0171.txt","5"
"D:/PPLabs/lab1/dataset\5\0172.txt","lab1\dataset\5\0172.txt","5"
"D:/PPLabs/lab1/dataset\5\0173.txt","lab1\dataset\5\0173.txt","5"
"D:/PPLabs/lab1/dataset\5\0174.txt","lab1\dataset\5\0174.txt","5"
"D:/PPLabs/lab1/dataset\5\0175.txt","lab1\dataset\5\0175.txt","5"
"D:/PPLabs/lab1/dataset\5\0176.txt","lab1\dataset\5\0176.txt","5"
"D:/PPLabs/lab1/dataset\5\0177.txt","lab1\dataset\5\0177.txt","5"
"D:/PPLabs/lab1/dataset\5\0178.txt","lab1\dataset\5\0178.txt","5"
"D:/PPLabs/lab1/dataset\5\0179.txt","lab1\dataset\5\0179.txt","5"
"D:/PPLabs/lab1/dataset\5\0180.txt","lab1\dataset\5\0180.txt","5"
"D:/PPLabs/lab1/dataset\5\0181.txt","lab1\dataset\5\0181.txt","5"
"D:/PPLabs/lab1/dataset\5\0182.txt","lab1\dataset\5\0182.txt","5"
"D:/PPLabs/lab1/dataset\5\0183.txt","lab1\dataset\5\0183.txt","5"
"D:/PPLabs/lab1/dataset\5\0184.txt","lab1\dataset\5\0184.txt","5"
"D:/PPLabs/lab1/dataset\5\0185.txt","lab1\dataset\5\0185.txt","5"
"D:/PPLabs/lab1/dataset\5\0186.txt","lab1\dataset\5\0186.txt","5"
"D:/PPLabs/lab1/dataset\5\0187.txt","lab1\dataset\5\0187.txt","5"
"D:/PPLabs/lab1/dataset\5\0188.txt","lab1\dataset\5\0188.txt","5"
"D:/PPLabs/lab1/dataset\5\0189.txt","lab1\dataset\5\0189.txt","5"
"D:/PPLabs/lab1/dataset\5\0190.txt","lab1\dataset\5\0190.txt","5"
"D:/PPLabs/lab1/dataset\5\0191.txt","lab1\dataset\5\0191.txt","5"
"D:/PPLabs/lab1/dataset\5\0192.txt","lab1\dataset\5\0192.txt","5"
"D:/PPLabs/lab1/dataset\5\0193.txt","lab1\dataset\5\0193.txt","5"
"D:/PPLabs/lab1/dataset\5\0194.txt","lab1\dataset\5\0194.txt","5"
"D:/PPLabs/lab1/dataset\5\0195.txt","lab1\dataset\5\0195.txt","5"
"D:/PPLabs/lab1/dataset\5\0196.txt","lab1\dataset\5\0196.txt","5"
"D:/PPLabs/lab1/dataset\5\0197.txt","lab1\dataset\5\0197.txt","5"
"D:/PPLabs/lab1/dataset\5\0198.txt","lab1\dataset\5\0198.txt","5"
"D:/PPLabs/lab1/dataset\5\0199.txt","lab1\dataset\5\0199.txt","5"
"D:/PPLabs/lab1/dataset\5\0200.txt","lab1\dataset\5\0200.txt","5"
"D:/PPLabs/lab1/dataset\5\0201.txt","lab1\dataset\5\0201.txt","5"
"D:/PPLabs/lab1/dataset\5\0202.txt","lab1\dataset\5\0202.txt","5"
"D:/PPLabs/lab1/dataset\5\0203.txt","lab1\dataset\5\0203.txt","5"
"D:/PPLabs/lab1/dataset\5\0204.txt","lab1\dataset\5\0204.txt","5"
"D:/PPLabs/lab1/dataset\5\0205.txt","lab1\dataset\5\0205.txt","5"
"D:/PPLabs/lab1/dataset\5\0206.txt","lab1\dataset\5\0206.txt","5"
"D:/PPLabs/lab1/dataset\5\0207.txt","lab1\dataset\5\0207.txt","5"
"D:/PPLabs/lab1/dataset\5\0208.txt","lab1\dataset\5\0208.txt","5"
"D:/PPLabs/lab1/dataset\5\0209.txt","lab1\dataset\5\0209.txt","5"
"D:/PPLabs/lab1/dataset\5\0210.txt","lab1\dataset\5\0210.txt","5"
"D:/PPLabs/lab1/dataset\5\0211.txt","lab1\dataset\5\0211.txt","5"
"D:/PPLabs/lab1/dataset\5\0212.txt","lab1\dataset\5\0212.txt","5"
"D:/PPLabs/lab1/dataset\5\0213.txt","lab1\dataset\5\0213.txt","5"
"D:/PPLabs/lab1/dataset\5\0214.txt","lab1\dataset\5\0214.txt","5"
"D:/PPLabs/lab1/dataset\5\0215.txt","lab1\dataset\5\0215.txt","5"
"D:/PPLabs/lab1/dataset\5\0216.txt","lab1\dataset\5\0216.txt","5"
"D:/PPLabs/lab1/dataset\5\0217.txt","lab1\dataset\5\0217.txt","5"
"D:/PPLabs/lab1/dataset\5\0218.txt","lab1\dataset\5\0218.txt","5"
"D:/PPLabs/lab1/dataset\5\0219.txt","lab1\dataset\5\0219.txt","5"
"D:/PPLabs/lab1/dataset\5\0220.txt","lab1\dataset\5\0220.txt","5"
"D:/PPLabs/lab1/dataset\5\0221.txt","lab1\dataset\5\0221.txt","5"
"D:/PPLabs/lab1/dataset\5\0222.txt","lab1\dataset\5\0222.txt","5"
"D:/PPLabs/lab1/dataset\5\0223.txt","lab1\dataset\5\0223.txt","5"
"D:/PPLabs/lab1/dataset\5\0224.txt","lab1\dataset\5\0224.txt","5"
"D:/PPLabs/lab1/dataset\5\0225.txt","lab1\dataset\5\0225.txt","5"
"D:/PPLabs/lab1/dataset\5\0226.txt","lab1\dataset\5\0226.txt","5"
"D:/PPLabs/lab1/dataset\5\0227.txt","lab1\dataset\5\0227.txt","5"
"D:/PPLabs/lab1/dataset\5\0228.txt","lab1\dataset\5\0228.txt","5"
"D:/PPLabs/lab1/dataset\5\0229.txt","lab1\dataset\5\0229.txt","5"
"D:/PPLabs/lab1/dataset\5\0230.txt","lab1\dataset\5\0230.txt","5"
"D:/PPLabs/lab1/dataset\5\0231.txt","lab1\dataset\5\0231.txt","5"
"D:/PPLabs/lab1/dataset\5\0232.txt","lab1\dataset\5\0232.txt","5"
"D:/PPLabs/lab1/dataset\5\0233.txt","lab1\dataset\5\0233.txt","5"
"D:/PPLabs/lab1/dataset\5\0234.txt","lab1\dataset\5\0234.txt","5"
"D:/PPLabs/lab1/dataset\5\0235.txt","lab1\dataset\5\0235.txt","5"
"D:/PPLabs/lab1/dataset\5\0236.txt","lab1\dataset\5\0236.txt","5"
"D:/PPLabs/lab1/dataset\5\0237.txt","lab1\dataset\5\0237.txt","5"
"D:/PPLabs/lab1/dataset\5\0238.txt","lab1\dataset\5\0238.txt","5"
"D:/PPLabs/lab1/dataset\5\0239.txt","lab1\dataset\5\0239.txt","5"
"D:/PPLabs/lab1/dataset\5\0240.txt","lab1\dataset\5\0240.txt","5"
"D:/PPLabs/lab1/dataset\5\0241.txt","lab1\dataset\5\0241.txt","5"
"D:/PPLabs/lab1/dataset\5\0242.txt","lab1\dataset\5\0242.txt","5"
"D:/PPLabs/lab1/dataset\5\0243.txt","lab1\dataset\5\0243.txt","5"
"D:/PPLabs/lab1/dataset\5\0244.txt","lab1\dataset\5\0244.txt","5"
"D:/PPLabs/lab1/dataset\5\0245.txt","lab1\dataset\5\0245.txt","5"
"D:/PPLabs/lab1/dataset\5\0246.txt","lab1\dataset\5\0246.txt","5"
"D:/PPLabs/lab1/dataset\5\0247.txt","lab1\dataset\5\0247.txt","5"
"D:/PPLabs/lab1/dataset\5\0248.txt","lab1\dataset\5\0248.txt","5"
"D:/PPLabs/lab1/dataset\5\0249.txt","lab1\dataset\5\0249.txt","5"
"D:/PPLabs/lab1/dataset\5\0250.txt","lab1\dataset\5\0250.txt","5"
"D:/PPLabs/lab1/dataset\5\0251.txt","lab1\dataset\5\0251.txt","5"
"D:/PPLabs/lab1/dataset\5\0252.txt","lab1\dataset\5\0252.txt","5"
"D:/PPLabs/lab1/dataset\5\0253.txt","lab1\dataset\5\0253.txt","5"
"D:/PPLabs/lab1/dataset\5\0254.txt","lab1\dataset\5\0254.txt","5"
"D:/PPLabs/lab1/dataset\5\0255.txt","lab1\dataset\5\0255.txt","5"
"D:/PPLabs/lab1/dataset\5\0256.txt","lab1\dataset\5\0256.txt","5"
"D:/PPLabs/lab1/dataset\5\0257.txt","lab1\dataset\5\0257.txt","5"
"D:/PPLabs/lab1/dataset\5\0258.txt","lab1\dataset\5\0258.txt","5"
"D:/PPLabs/lab1/dataset\5\0259.txt","lab1\dataset\5\0259.txt","5"
"D:/PPLabs/lab1/dataset\5\0260.txt","lab1\dataset\5\0260.txt","5"
"D:/PPLabs/lab1/dataset\5\0261.txt","lab1\dataset\5\0261.txt","5"
"D:/PPLabs/lab1/dataset\5\0262.txt","lab1\dataset\5\0262.txt","5"
"D:/PPLabs/lab1/dataset\5\0263.txt","lab1\dataset\5\0263.txt","5"
"D:/PPLabs/lab1/dataset\5\0264.txt","lab1\dataset\5\0264.txt","5"
"D:/PPLabs/lab1/dataset\5\0265.txt","lab1\dataset\5\0265.txt","5"
"D:/PPLabs/lab1/dataset\5\0266.txt","lab1\dataset\5\0266.txt","5"
"D:/PPLabs/lab1/dataset\5\0267.txt","lab1\dataset\5\0267.txt","5"
"D:/PPLabs/lab1/dataset\5\0268.txt","lab1\dataset\5\0268.txt","5"
"D:/PPLabs/lab1/dataset\5\0269.txt","lab1\dataset\5\0269.txt","5"
"D:/PPLabs/lab1/dataset\5\0270.txt","lab1\dataset\5\0270.txt","5"
"D:/PPLabs/lab1/dataset\5\0271.txt","lab1\dataset\5\0271.txt","5"
"D:/PPLabs/lab1/dataset\5\0272.txt","lab1\dataset\5\0272.txt","5"
"D:/PPLabs/lab1/dataset\5\0273.txt","lab1\dataset\5\0273.txt","5"
"D:/PPLabs/lab1/dataset\5\0274.txt","lab1\dataset\5\0274.txt","5"
"D:/PPLabs/lab1/dataset\5\0275.txt","lab1\dataset\5\0275.txt","5"
"D:/PPLabs/lab1/dataset\5\0276.txt","lab1\dataset\5\0276.txt","5"
"D:/PPLabs/lab1/dataset\5\0277.txt","lab1\dataset\5\0277.txt","5"
"D:/PPLabs/lab1/dataset\5\0278.txt","lab1\dataset\5\0278.txt","5"
"D:/PPLabs/lab1/dataset\5\0279.txt","lab1\dataset\5\0279.txt","5"
"D:/PPLabs/lab1/dataset\5\0280.txt","lab1\dataset\5\0280.txt","5"
"D:/PPLabs/lab1/dataset\5\0281.txt","lab1\dataset\5\0281.txt","5"
"D:/PPLabs/lab1/dataset\5\0282.txt","lab1\dataset\5\0282.txt","5"
"D:/PPLabs/lab1/dataset\5\0283.txt","lab1\dataset\5\0283.txt","5"
"D:/PPLabs/lab1/dataset\5\0284.txt","lab1\dataset\5\0284.txt","5"
"D:/PPLabs/lab1/dataset\5\0285.txt","lab1\dataset\5\0285.txt","5"
"D:/PPLabs/lab1/dataset\5\0286.txt","lab1\dataset\5\0286.txt","5"
"D:/PPLabs/lab1/dataset\5\0287.txt","lab1\dataset\5\0287.txt","5"
"D:/PPLabs/lab1/dataset\5\0288.txt","lab1\dataset\5\0288.txt","5"
"D:/PPLabs/lab1/dataset\5\0289.txt","lab1\dataset\5\0289.txt","5"
"D:/PPLabs/lab1/dataset\5\0290.txt","lab1\dataset\5\0290.txt","5"
"D:/PPLabs/lab1/dataset\5\0291.txt","lab1\dataset\5\0291.txt","5"
"D:/PPLabs/lab1/dataset\5\0292.txt","lab1\dataset\5\0292.txt","5"
"D:/PPLabs/lab1/dataset\5\0293.txt","lab1\dataset\5\0293.txt","5"
"D:/PPLabs/lab1/dataset\5\0294.txt","lab1\dataset\5\0294.txt","5"
"D:/PPLabs/lab1/dataset\5\0295.txt","lab1\dataset\5\0295.txt","5"
"D:/PPLabs/lab1/dataset\5\0296.txt","lab1\dataset\5\0296.txt","5"
"D:/PPLabs/lab1/dataset\5\0297.txt","lab1\dataset\5\0297.txt","5"
"D:/PPLabs/lab1/dataset\5\0298.txt","lab1\dataset\5\0298.txt","5"
"D:/PPLabs/lab1/dataset\5\0299.txt","lab1\dataset\5\0299.txt","5"
"D:/PPLabs/lab1/dataset\5\0300.txt","lab1\dataset\5\0300.txt","5"
"D:/PPLabs/lab1/dataset\5\0301.txt","lab1\dataset\5\0301.txt","5"
"D:/PPLabs/lab1/dataset\5\0302.txt","lab1\dataset\5\0302.txt","5"
"D:/PPLabs/lab1/dataset\5\0303.txt","lab1\dataset\5\0303.txt","5"
"D:/PPLabs/lab1/dataset\5\0304.txt","lab1\dataset\5\0304.txt","5"
"D:/PPLabs/lab1/dataset\5\0305.txt","lab1\dataset\5\0305.txt","5"
"D:/PPLabs/lab1/dataset\5\0306.txt","lab1\dataset\5\0306.txt","5"
"D:/PPLabs/lab1/dataset\5\0307.txt","lab1\dataset\5\0307.txt","5"
"D:/PPLabs/lab1/dataset\5\0308.txt","lab1\dataset\5\0308.txt","5"
"D:/PPLabs/lab1/dataset\5\0309.txt","lab1\dataset\5\0309.txt","5"
"D:/PPLabs/lab1/dataset\5\0310.txt","lab1\dataset\5\0310.txt","5"
"D:/PPLabs/lab1/dataset\5\0311.txt","lab1\dataset\5\0311.txt","5"
"D:/PPLabs/lab1/dataset\5\0312.txt","lab1\dataset\5\0312.txt","5"
"D:/PPLabs/lab1/dataset\5\0313.txt","lab1\dataset\5\0313.txt","5"
"D:/PPLabs/lab1/dataset\5\0314.txt","lab1\dataset\5\0314.txt","5"
"D:/PPLabs/lab1/dataset\5\0315.txt","lab1\dataset\5\0315.txt","5"
"D:/PPLabs/lab1/dataset\5\0316.txt","lab1\dataset\5\0316.txt","5"
"D:/PPLabs/lab1/dataset\5\0317.txt","lab1\dataset\5\0317.txt","5"
"D:/PPLabs/lab1/dataset\5\0318.txt","lab1\dataset\5\0318.txt","5"
"D:/PPLabs/lab1/dataset\5\0319.txt","lab1\dataset\5\0319.txt","5"
"D:/PPLabs/lab1/dataset\5\0320.txt","lab1\dataset\5\0320.txt","5"
"D:/PPLabs/lab1/dataset\5\0321.txt","lab1\dataset\5\0321.txt","5"
"D:/PPLabs/lab1/dataset\5\0322.txt","lab1\dataset\5\0322.txt","5"
"D:/PPLabs/lab1/dataset\5\0323.txt","lab1\dataset\5\0323.txt","5"
"D:/PPLabs/lab1/dataset\5\0324.txt","lab1\dataset\5\0324.txt","5"
"D:/PPLabs/lab1/dataset\5\0325.txt","lab1\dataset\5\0325.txt","5"
"D:/PPLabs/lab1/dataset\5\0326.txt","lab1\dataset\5\0326.txt","5"
"D:/PPLabs/lab1/dataset\5\0327.txt","lab1\dataset\5\0327.txt","5"
"D:/PPLabs/lab1/dataset\5\0328.txt","lab1\dataset\5\0328.txt","5"
"D:/PPLabs/lab1/dataset\5\0329.txt","lab1\dataset\5\0329.txt","5"
"D:/PPLabs/lab1/dataset\5\0330.txt","lab1\dataset\5\0330.txt","5"
"D:/PPLabs/lab1/dataset\5\0331.txt","lab1\dataset\5\0331.txt","5"
"D:/PPLabs/lab1/dataset\5\0332.txt","lab1\dataset\5\0332.txt","5"
"D:/PPLabs/lab1/dataset\5\0333.txt","lab1\dataset\5\0333.txt","5"
"D:/PPLabs/lab1/dataset\5\0334.txt","lab1\dataset\5\0334.txt","5"
"D:/PPLabs/lab1/dataset\5\0335.txt","lab1\dataset\5\0335.txt","5"
"D:/PPLabs/lab1/dataset\5\0336.txt","lab1\dataset\5\0336.txt","5"
"D:/PPLabs/lab1/dataset\5\0337.txt","lab1\dataset\5\0337.txt","5"
"D:/PPLabs/lab1/dataset\5\0338.txt","lab1\dataset\5\0338.txt","5"
"D:/PPLabs/lab1/dataset\5\0339.txt","lab1\dataset\5\0339.txt","5"
"D:/PPLabs/lab1/dataset\5\0340.txt","lab1\dataset\5\0340.txt","5"
"D:/PPLabs/lab1/dataset\5\0341.txt","lab1\dataset\5\0341.txt","5"
"D:/PPLabs/lab1/dataset\5\0342.txt","lab1\dataset\5\0342.txt","5"
"D:/PPLabs/lab1/dataset\5\0343.txt","lab1\dataset\5\0343.txt","5"
"D:/PPLabs/lab1/dataset\5\0344.txt","lab1\dataset\5\0344.txt","5"
"D:/PPLabs/lab1/dataset\5\0345.txt","lab1\dataset\5\0345.txt","5"
"D:/PPLabs/lab1/dataset\5\0346.txt","lab1\dataset\5\0346.txt","5"
"D:/PPLabs/lab1/dataset\5\0347.txt","lab1\dataset\5\0347.txt","5"
"D:/PPLabs/lab1/dataset\5\0348.txt","lab1\dataset\5\0348.txt","5"
"D:/PPLabs/lab1/dataset\5\0349.txt","lab1\dataset\5\0349.txt","5"
"D:/PPLabs/lab1/dataset\5\0350.txt","lab1\dataset\5\0350.txt","5"
"D:/PPLabs/lab1/dataset\5\0351.txt","lab1\dataset\5\0351.txt","5"
"D:/PPLabs/lab1/dataset\5\0352.txt","lab1\dataset\5\0352.txt","5"
"D:/PPLabs/lab1/dataset\5\0353.txt","lab1\dataset\5\0353.txt","5"
"D:/PPLabs/lab1/dataset\5\0354.txt","lab1\dataset\5\0354.txt","5"
"D:/PPLabs/lab1/dataset\5\0355.txt","lab1\dataset\5\0355.txt","5"
"D:/PPLabs/lab1/dataset\5\0356.txt","lab1\dataset\5\0356.txt","5"
"D:/PPLabs/lab1/dataset\5\0357.txt","lab1\dataset\5\0357.txt","5"
"D:/PPLabs/lab1/dataset\5\0358.txt","lab1\dataset\5\0358.txt","5"
"D:/PPLabs/lab1/dataset\5\0359.txt","lab1\dataset\5\0359.txt","5"
"D:/PPLabs/lab1/dataset\5\0360.txt","lab1\dataset\5\0360.txt","5"
"D:/PPLabs/lab1/dataset\5\0361.txt","lab1\dataset\5\0361.txt","5"
"D:/PPLabs/lab1/dataset\5\0362.txt","lab1\dataset\5\0362.txt","5"
"D:/PPLabs/lab1/dataset\5\0363.txt","lab1\dataset\5\0363.txt","5"
"D:/PPLabs/lab1/dataset\5\0364.txt","lab1\dataset\5\0364.txt","5"
"D:/PPLabs/lab1/dataset\5\0365.txt","lab1\dataset\5\0365.txt","5"
"D:/PPLabs/lab1/dataset\5\0366.txt","lab1\dataset\5\0366.txt","5"
"D:/PPLabs/lab1/dataset\5\0367.txt","lab1\dataset\5\0367.txt","5"
"D:/PPLabs/lab1/dataset\5\0368.txt","lab1\dataset\5\0368.txt","5"
"D:/PPLabs/lab1/dataset\5\0369.txt","lab1\dataset\5\0369.txt","5"
"D:/PPLabs/lab1/dataset\5\0370.txt","lab1\dataset\5\0370.txt","5"
"D:/PPLabs/lab1/dataset\5\0371.txt","lab1\dataset\5\0371.txt","5"
"D:/PPLabs/lab1/dataset\5\0372.txt","lab1\dataset\5\0372.txt","5"
"D:/PPLabs/lab1/dataset\5\0373.txt","lab1\dataset\5\0373.txt","5"
"D:/PPLabs/lab1/dataset\5\0374.txt","lab1\dataset\5\0374.txt","5"
"D:/PPLabs/lab1/dataset\5\0375.txt","lab1\dataset\5\0375.txt","5"
"D:/PPLabs/lab1/dataset\5\0376.txt","lab1\dataset\5\0376.txt","5"
"D:/PPLabs/lab1/dataset\5\0377.txt","lab1\dataset\5\0377.txt","5"
"D:/PPLabs/lab1/dataset\5\0378.txt","lab1\dataset\5\0378.txt","5"
"D:/PPLabs/lab1/dataset\5\0379.txt","lab1\dataset\5\0379.txt","5"
"D:/PPLabs/lab1/dataset\5\0380.txt","lab1\dataset\5\0380.txt","5"
"D:/PPLabs/lab1/dataset\5\0381.txt","lab1\dataset\5\0381.txt","5"
"D:/PPLabs/lab1/dataset\5\0382.txt","lab1\dataset\5\0382.txt","5"
"D:/PPLabs/lab1/dataset\5\0383.txt","lab1\dataset\5\0383.txt","5"
"D:/PPLabs/lab1/dataset\5\0384.txt","lab1\dataset\5\0384.txt","5"
"D:/PPLabs/lab1/dataset\5\0385.txt","lab1\dataset\5\0385.txt","5"
"D:/PPLabs/lab1/dataset\5\0386.txt","lab1\dataset\5\0386.txt","5"
"D:/PPLabs/lab1/dataset\5\0387.txt","lab1\dataset\5\0387.txt","5"
"D:/PPLabs/lab1/dataset\5\0388.txt","lab1\dataset\5\0388.txt","5"
"D:/PPLabs/lab1/dataset\5\0389.txt","lab1\dataset\5\0389.txt","5"
"D:/PPLabs/lab1/dataset\5\0390.txt","lab1\dataset\5\0390.txt","5"
"D:/PPLabs/lab1/dataset\5\0391.txt","lab1\dataset\5\0391.txt","5"
"D:/PPLabs/lab1/dataset\5\0392.txt","lab1\dataset\5\0392.txt","5"
"D:/PPLabs/lab1/dataset\5\0393.txt","lab1\dataset\5\0393.txt","5"
"D:/PPLabs/lab1/dataset\5\0394.txt","lab1\dataset\5\0394.txt","5"
"D:/PPLabs/lab1/dataset\5\0395.txt","lab1\dataset\5\0395.txt","5"
"D:/PPLabs/lab1/dataset\5\0396.txt","lab1\dataset\5\0396.txt","5"
"D:/PPLabs/lab1/dataset\5\0397.txt","lab1\dataset\5\0397.txt","5"
"D:/PPLabs/lab1/dataset\5\0398.txt","lab1\dataset\5\0398.txt","5"
"D:/PPLabs/lab1/dataset\5\0399.txt","lab1\dataset\5\0399.txt","5"
"D:/PPLabs/lab1/dataset\5\0400.txt","lab1\dataset\5\0400.txt","5"
"D:/PPLabs/lab1/dataset\5\0401.txt","lab1\dataset\5\0401.txt","5"
"D:/PPLabs/lab1/dataset\5\0402.txt","lab1\dataset\5\0402.txt","5"
"D:/PPLabs/lab1/dataset\5\0403.txt","lab1\dataset\5\0403.txt","5"
"D:/PPLabs/lab1/dataset\5\0404.txt","lab1\dataset\5\0404.txt","5"
"D:/PPLabs/lab1/dataset\5\0405.txt","lab1\dataset\5\0405.txt","5"
"D:/PPLabs/lab1/dataset\5\0406.txt","lab1\dataset\5\0406.txt","5"
"D:/PPLabs/lab1/dataset\5\0407.txt","lab1\dataset\5\0407.txt","5"
"D:/PPLabs/lab1/dataset\5\0408.txt","lab1\dataset\5\0408.txt","5"
"D:/PPLabs/lab1/dataset\5\0409.txt","lab1\dataset\5\0409.txt","5"
"D:/PPLabs/lab1/dataset\5\0410.txt","lab1\dataset\5\0410.txt","5"
"D:/PPLabs/lab1/dataset\5\0411.txt","lab1\dataset\5\0411.txt","5"
"D:/PPLabs/lab1/dataset\5\0412.txt","lab1\dataset\5\0412.txt","5"
"D:/PPLabs/lab1/dataset\5\0413.txt","lab1\dataset\5\0413.txt","5"
"D:/PPLabs/lab1/dataset\5\0414.txt","lab1\dataset\5\0414.txt","5"
"D:/PPLabs/lab1/dataset\5\0415.txt","lab1\dataset\5\0415.txt","5"
"D:/PPLabs/lab1/dataset\5\0416.txt","lab1\dataset\5\0416.txt","5"
"D:/PPLabs/lab1/dataset\5\0417.txt","lab1\dataset\5\0417.txt","5"
"D:/PPLabs/lab1/dataset\5\0418.txt","lab1\dataset\5\0418.txt","5"
"D:/PPLabs/lab1/dataset\5\0419.txt","lab1\dataset\5\0419.txt","5"
"D:/PPLabs/lab1/dataset\5\0420.txt","lab1\dataset\5\0420.txt","5"
"D:/PPLabs/lab1/dataset\5\0421.txt","lab1\dataset\5\0421.txt","5"
"D:/PPLabs/lab1/dataset\5\0422.txt","lab1\dataset\5\0422.txt","5"
"D:/PPLabs/lab1/dataset\5\0423.txt","lab1\dataset\5\0423.txt","5"
"D:/PPLabs/lab1/dataset\5\0424.txt","lab1\dataset\5\0424.txt","5"
"D:/PPLabs/lab1/dataset\5\0425.txt","lab1\dataset\5\0425.txt","5"
"D:/PPLabs/lab1/dataset\5\0426.txt","lab1\dataset\5\0426.txt","5"
"D:/PPLabs/lab1/dataset\5\0427.txt","lab1\dataset\5\0427.txt","5"
"D:/PPLabs/lab1/dataset\5\0428.txt","lab1\dataset\5\0428.txt","5"
"D:/PPLabs/lab1/dataset\5\0429.txt","lab1\dataset\5\0429.txt","5"
"D:/PPLabs/lab1/dataset\5\0430.txt","lab1\dataset\5\0430.txt","5"
"D:/PPLabs/lab1/dataset\5\0431.txt","lab1\dataset\5\0431.txt","5"
"D:/PPLabs/lab1/dataset\5\0432.txt","lab1\dataset\5\0432.txt","5"
